1	1	300.0755287	191.293578	0
1	2	151.0725076	215.4801223	0

2	1	151.0725076	215.4801223	0
2	2	120.0302115	182.4984709	0

3	1	120.0302115	182.4984709	0
3	2	62.08459215	222.0764526	0

4	1	62.08459215	222.0764526	0
4	2	62.08459215	255.058104	0

5	1	62.08459215	255.058104	0
5	2	6.208459215	283.6422018	0

6	1	6.208459215	283.6422018	0
6	2	37.25075529	345.2079511	0

7	1	37.25075529	345.2079511	0
7	2	26.90332326	492.5259939	0

8	1	26.90332326	492.5259939	0
8	2	0.0	653.0366972	0

9	1	0.0	653.0366972	0
9	2	37.25075529	817.9449541	0

10	1	37.25075529	817.9449541	0
10	2	223.5045317	930.0825688	0

11	1	223.5045317	930.0825688	0
11	2	395.2719033	1000.443425	0

12	1	395.2719033	1000.443425	0
12	2	647.7492447	1062.009174	0

13	1	647.7492447	1062.009174	0
13	2	1316.193353	1130.171254	0

14	1	1316.193353	1130.171254	0
14	2	1492.099698	1147.761468	0

15	1	1492.099698	1147.761468	0
15	2	1701.117825	1281.88685	0

16	1	1701.117825	1281.88685	0
16	2	2086.042296	1514.957187	0

17	1	2086.042296	1514.957187	0
17	2	2259.879154	1567.727829	0

18	1	2259.879154	1567.727829	0
18	2	2733.791541	1611.703364	0

19	1	2733.791541	1611.703364	0
19	2	3315.317221	1594.11315	0

20	1	3315.317221	1594.11315	0
20	2	3582.280967	1519.35474	0

21	1	3582.280967	1519.35474	0
21	2	4107.930514	1295.079511	0

22	1	4107.930514	1295.079511	0
22	2	4203.126888	1231.314985	0

23	1	4203.126888	1231.314985	0
23	2	4453.534743	1189.538226	0

24	1	4453.534743	1189.538226	0
24	2	4575.634441	1176.345566	0

25	1	4575.634441	1176.345566	0
25	2	4635.649547	1213.724771	0

26	1	4635.649547	1213.724771	0
26	2	4627.371601	1176.345566	0

27	1	4627.371601	1176.345566	0
27	2	4662.55287	1145.562691	0

28	1	4662.55287	1145.562691	0
28	2	4645.996979	982.853211	0

29	1	4645.996979	982.853211	0
29	2	4639.78852	897.1009174	0

30	1	4639.78852	897.1009174	0
30	2	4658.413897	835.5351682	0

31	1	4658.413897	835.5351682	0
31	2	4683.247734	780.5657492	0

32	1	4683.247734	780.5657492	0
32	2	4772.23565	635.4464832	0

33	1	4772.23565	635.4464832	0
33	2	4766.02719	558.4892966	0

34	1	4766.02719	558.4892966	0
34	2	4795.0	529.9051988	0

35	1	4795.0	529.9051988	0
35	2	4772.23565	474.9357798	0

36	1	4772.23565	474.9357798	0
36	2	4751.540785	389.1834862	0

37	1	4751.540785	389.1834862	0
37	2	4691.52568	321.0214067	0

38	1	4691.52568	321.0214067	0
38	2	4201.057402	248.4617737	0

39	1	4201.057402	248.4617737	0
39	2	3373.26284	191.293578	0

40	1	3373.26284	191.293578	0
40	2	1138.217523	173.7033639	0

41	1	1138.217523	173.7033639	0
41	2	300.0755287	191.293578	0

