6412|74|จังหวัดสมุทรสาคร |0| |0| |0| |282,683|304,106|586,789|302,618|
6412|75|จังหวัดสมุทรสงคราม |0| |0| |0| |91,101|99,741|190,842|73,940|
6412|76|จังหวัดเพชรบุรี |0| |0| |0| |232,927|249,948|482,875|224,570|
6412|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |274,049|279,122|553,171|276,936|
6412|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |764,471|784,873|1,549,344|590,976|
6412|81|จังหวัดกระบี่ |0| |0| |0| |238,092|241,259|479,351|197,381|
6412|82|จังหวัดพังงา |0| |0| |0| |133,785|134,231|268,016|120,551|
6412|83|จังหวัดภูเก็ต |0| |0| |0| |197,874|220,911|418,785|277,112|
6412|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |527,349|545,115|1,072,464|521,265|
6412|85|จังหวัดระนอง |0| |0| |0| |98,136|96,437|194,573|94,295|
6412|86|จังหวัดชุมพร |0| |0| |0| |251,405|258,074|509,479|244,176|
6412|90|จังหวัดสงขลา |0| |0| |0| |697,256|734,280|1,431,536|562,422|
6412|91|จังหวัดสตูล |0| |0| |0| |161,640|163,195|324,835|107,562|
6412|92|จังหวัดตรัง |0| |0| |0| |312,693|327,095|639,788|237,935|
6412|93|จังหวัดพัทลุง |0| |0| |0| |254,425|268,116|522,541|199,687|
6412|94|จังหวัดปัตตานี |0| |0| |0| |360,348|369,233|729,581|199,103|
6412|95|จังหวัดยะลา |0| |0| |0| |269,907|272,407|542,314|173,226|
6412|96|จังหวัดนราธิวาส |0| |0| |0| |400,501|409,159|809,660|223,141|
